"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","RecordedDate","ResponseId","LocationLatitude","LocationLongitude","UserLanguage","Consent","dem_state","Pre_state_conf_1","Pre_national_conf_1","cov_trust_federal_1","cov_trust_state_1","cov_2016_accu","cov_2020_accu","dem_birthyear","dem_gender","dem_gender_6_TEXT","dem_child","bipart_intro_time_First.Click","bipart_intro_time_Last.Click","bipart_intro_time_Page.Submit","bipart_intro_time_Click.Count","bipartisan_time_First.Click","bipartisan_time_Last.Click","bipartisan_time_Page.Submit","bipartisan_time_Click.Count","RL_perc_intro_time_First.Click","RL_perc_intro_time_Last.Click","RL_perc_intro_time_Page.Submit","RL_perc_intro_time_Click.Count","RL_perc_time_First.Click","RL_perc_time_Last.Click","RL_perc_time_Page.Submit","RL_perc_time_Click.Count","Handcount_intro_time_First.Click","Handcount_intro_time_Last.Click","Handcount_intro_time_Page.Submit","Handcount_intro_time_Click.Count","Handcount_time_First.Click","Handcount_time_Last.Click","Handcount_time_Page.Submit","Handcount_time_Click.Count","Loser_intro_time_First.Click","Loser_intro_time_Last.Click","Loser_intro_time_Page.Submit","Loser_intro_time_Click.Count","Loser_time_First.Click","Loser_time_Last.Click","Loser_time_Page.Submit","Loser_time_Click.Count","Soup_intro_time_First.Click","Soup_intro_time_Last.Click","Soup_intro_time_Page.Submit","Soup_intro_time_Click.Count","Soup_time_First.Click","Soup_time_Last.Click","Soup_time_Page.Submit","Soup_time_Click.Count","Local_intro_time_First.Click","Local_intro_time_Last.Click","Local_intro_time_Page.Submit","Local_intro_time_Click.Count","Local_time_First.Click","Local_time_Last.Click","Local_time_Page.Submit","Local_time_Click.Count","control_time_First.Click","control_time_Last.Click","control_time_Page.Submit","control_time_Click.Count","Post_state_conf_1","Post_national_conf_1","SecEffect_1","attentioncheck","cov_voting_impt_1","cov_vote_2020","cov_vote_who_2020","cov_vote_who_2020_5_TEXT","dem_edu","dem_party","dem_party_4_TEXT","dem_libcon","dem_race","dem_race_6_TEXT","dem_income","comments","rid","age","gender","hhi","ethnicity","hispanic","education","political_party","region","zip","Treatment_group"
"5/4/2021 7:00","5/4/2021 7:03","IP Address","75.179.22.128","100","159","5/4/2021 7:03","R_1QzjypLOlgDJ9OP","41.01879883","-81.61740112","EN","YES","Ohio","3","3","2","2","No","No","1991","Male","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","26.321","0","0","0","11.695","0","","","","","4","4","2","Red,Green","4","No, I did not vote because I chose not to","","","Some college, but no degree","Independent","","Moderate Conservative","Caucasian/White (non-Hispanic)","","$40,000-$49,999","","60914539-3246-b6a6-0790-7b796508e08f","30","1","15","1","1","6","5","2","44203","Local"
"5/4/2021 6:56","5/4/2021 7:03","IP Address","108.28.168.225","100","400","5/4/2021 7:03","R_1kLhWUeUzafLs7K","38.9190979","-76.78199768","EN","YES","Maryland","10","3","1","5","Yes","No","1962","Male","","No","","","","","","","","","0","0","40.536","0","0","0","29.559","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","2","3","Red,Green","5","Yes, I voted","Donald Trump","","Some college, but no degree","Republican","","Strong Conservative","Caucasian/White (non-Hispanic)","","$20,000-$29,999","nothing at this time","60914465-ab3b-7eb7-05a2-f36a1c2439df","58","1","3","1","1","4","10","3","20721","RL_percentage"
"5/4/2021 7:01","5/4/2021 7:04","IP Address","75.82.206.9","100","153","5/4/2021 7:04","R_1nMC8WR4HJeEsiv","34.00300598","-118.4297943","EN","YES","California","9","6","4","4","Yes","Yes","1982","Male","","No","","","","","","","","","","","","","","","","","1.15","9.871","16.668","7","1.791","5.33","13.342","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","8","3","Red,Green","4","Yes, I voted","Joe Biden","","4-year college degree","Democrat","","Moderate Liberal","Asian/Pacific Islander","","$100,000-$149,999","","609145bb-a596-ab77-eb9c-65c35e985fd4","38","1","19","7","1","6","2","4","90230","Handcount"
"5/4/2021 6:58","5/4/2021 7:04","IP Address","153.33.78.28","100","366","5/4/2021 7:04","R_2YlwlM9qEms5DuR","34.04139709","-84.50530243","EN","YES","Georgia","10","5","2","2","Yes","Yes","1980","Female","","No","1.662","124.992","126.317","6","1.74","10.338","11.224","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","6","4","Red,Green","2","Yes, I voted","Joe Biden","","Some college, but no degree","Independent","","Moderate Conservative","Black or African American (non-Hispanic)","","$30,000-$39,999","","6091449e-c8b6-feec-273d-3684f8f10bd6","40","2","4","2","1","4","5","3","30101","Bipartisan"
"5/4/2021 7:01","5/4/2021 7:04","IP Address","24.46.27.239","100","174","5/4/2021 7:04","R_24l5QnmmcKJIqz8","40.80180359","-72.86750031","EN","YES","New York","4","3","2","2","Yes","No","1977","Male","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.026","14.733","15.633","6","3.389","10.159","12.477","8","","","","","7","6","4","Red,Green","5","Yes, I voted","Donald Trump","","4-year college degree","Republican","","Strong Conservative","Caucasian/White (non-Hispanic)","","$100,000-$149,999","No I don't","609145b6-1643-fe69-a4fc-42d3c64f4f9d","43","1","2","1","14","6","10","1","11967","Local"
"5/4/2021 7:00","5/4/2021 7:05","IP Address","99.96.111.58","100","289","5/4/2021 7:05","R_2rhYyXJiH6qDREh","35.03239441","-89.8144989","EN","YES","Tennessee","2","2","1","1","No","No","1997","Female","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.596","11.166","12.747","3","1","1","1","Green","","","","","","","","","","","","","60914517-4821-ff3c-cc99-f93d5950dafc","24","2","3","1","1","4","7","3","38017","Control"
"5/4/2021 7:04","5/4/2021 7:05","IP Address","172.58.120.222","100","84","5/4/2021 7:05","R_3hiO6hEWAw0ZriK","42.39830017","-82.99199677","EN","YES","Ohio","6","7","2","4","Yes","Yes","1997","Male","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.688","0.688","9.376","1","7","7","3","Red,Green","4","Yes, I voted","Donald Trump","","4-year college degree","Republican","","Strong Conservative","Black or African American (non-Hispanic)","","Less than $10,000","No","60914657-acb6-e75f-b72e-e9bb64f8b16f","24","1","1","2","1","6","10","2","43964","Control"
"5/4/2021 7:02","5/4/2021 7:05","IP Address","45.23.88.254","100","206","5/4/2021 7:05","R_26l49UpGYImLERD","34.207901","-84.76730347","EN","YES","Georgia","9","10","4","4","Yes","Yes","1988","Female","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","22.644","0","0","0","6.901","0","","","","","","","","","","","","","9","8","4","Blue","","","","","","","","","","","","","609145e2-971a-acf5-5f27-c4b1eda027bf","32","2","-3105","2","1","4","3","3","30120","Soup"
"5/4/2021 7:04","5/4/2021 7:06","IP Address","67.172.78.10","100","84","5/4/2021 7:06","R_2rk1GmfJCANegbB","26.82380676","-80.14070129","EN","YES","Florida","5","6","2","2","No","Yes","1990","Male","","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.031","7.813","9.072","2","7","6","4","Black","","","","","","","","","","","","","60914663-32fb-f519-57bd-e5d724fe14d5","31","1","9","1","1","2","10","3","33403","Control"
"5/4/2021 7:01","5/4/2021 7:06","IP Address","38.127.173.210","100","295","5/4/2021 7:06","R_25SpcX8JIvw4g9M","39.0480957","-77.47280121","EN","YES","California","9","9","4","4","Yes","Yes","1983","Male","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","13.315","0","0","0","11.893","0","","","","","9","9","4","Red,Green","4","Yes, I voted","Joe Biden","","4-year college degree","Democrat","","Moderate","Caucasian/White (non-Hispanic)","","$100,000-$149,999","no","6091453e-1c60-726a-8c20-fcc979cb46ec","37","1","19","1","1","6","2","4","94618","Local"
"5/4/2021 7:02","5/4/2021 7:06","IP Address","108.223.198.106","100","235","5/4/2021 7:06","R_1ImvMo3cNsVKjsy","42.43269348","-83.03959656","EN","YES","Michigan","7","6","3","4","Yes","Yes","1975","Female","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","0","0","16.69","0","0","0","35.071","0","","","","","","","","","","","","","","","","","","","","","9","9","5","Blue","","","","","","","","","","","","","609145fa-5225-2a4a-baa5-db058f3d94b0","48","2","9","2","1","5","1","2","48090","Loser"
"5/4/2021 6:42","5/4/2021 7:07","IP Address","174.51.134.164","100","1502","5/4/2021 7:07","R_2ANc4OFbYnfcpWj","40.38699341","-105.0938034","EN","YES","Colorado","8","6","4","4","No","Yes","1958","Female","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.087","26.309","138.608","5","3.117","125.704","126.967","3","","","","","6","7","4","Red,Green","1","Yes, I voted","Joe Biden","","Some college, but no degree","Democrat","","Strong Liberal","Caucasian/White (non-Hispanic)","","$30,000-$39,999","","6091412b-96c9-d81c-dee9-6d63ee281a9e","62","2","8","1","1","4","1","4","80538","Local"
"5/4/2021 7:03","5/4/2021 7:07","IP Address","68.106.232.238","100","228","5/4/2021 7:07","R_3qvUBMlyFPf4gkJ","33.43469238","-112.2773972","EN","YES","Arizona","6","6","3","3","Yes","No","1967","Female","","Yes","1.795","16.927","21.034","17","0.924","6.643","11.557","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","7","4","Red,Green","5","Yes, I voted","Donald Trump","","4-year college degree","Republican","","Moderate Conservative","Caucasian/White (non-Hispanic)","","$40,000-$49,999","","60914648-8810-176b-71f2-3cc029f25b8c","53","1","13","1","1","6","10","4","85340","Bipartisan"
"5/4/2021 6:59","5/4/2021 7:07","IP Address","68.132.23.202","100","516","5/4/2021 7:07","R_xaBJ8gEp7LzBgnT","40.55180359","-74.15260315","EN","YES","California","8","8","4","4","Yes","Yes","1995","Male","","Yes","","","","","","","","","1.449","11.098","12.408","6","3.501","16.759","17.619","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","8","4","Red,Green","4","Yes, I voted","Joe Biden","","4-year college degree","Democrat","","Moderate","Caucasian/White (non-Hispanic)","","$150,000 or more",NA,"609144c5-c64a-1d3c-06fa-fe49d796e18a","25","1","21","1","1","8","1","4","90002","RL_percentage"
"5/4/2021 7:05","5/4/2021 7:07","IP Address","73.246.161.174","100","141","5/4/2021 7:07","R_1eJejuRyc59FZ1j","42.25779724","-89.02610016","EN","YES","Illinois","7","8","5","5","No","Yes","1980","Female","","Yes","","","","","","","","","11.048","14.469","15.476","4","4.934","6.469","21.3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","8","2","Red","","","","","","","","","","","","","6091463e-2c87-3b8f-a244-9ef4141ab033","41","2","2","2","1","2","1","2","61101","RL_percentage"
"5/4/2021 6:59","5/4/2021 7:08","IP Address","159.63.145.194","100","550","5/4/2021 7:08","R_3PCe1XJaauNDW49","33.82290649","-84.35350037","EN","YES","Georgia","6","8","4","4","Yes","Yes","1994","Male","","No","","","","","","","","","","","","","","","","","","","","","","","","","0","0","25.176","0","0","0","15.946","0","","","","","","","","","","","","","","","","","","","","","6","7","3","Red,Green","5","Yes, I voted","Joe Biden","","High school graduate (high school diploma or equivalent including GED)","Independent","","Moderate Liberal","Caucasian/White (non-Hispanic)","","$50,000-$74,999","Nope!","609144bc-0e85-00af-ed94-5fe9092adc3d","27","1","11","1","1","3","6","3","30309","Loser"
"5/4/2021 6:59","5/4/2021 7:08","IP Address","71.53.155.20","100","576","5/4/2021 7:08","R_3oRSSjGScARvgIR","41.07110596","-74.80680084","EN","YES","New Jersey","8","7","2","3","Yes","Yes","1964","Male","","Yes","26.409","47.476","48.283","9","41.252","87.138","87.801","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","7","3","Red,Green","5","Yes, I voted","Donald Trump","","Some college, but no degree","Independent","","Moderate","Caucasian/White (non-Hispanic)","","$50,000-$74,999","Nope","60914483-af7d-becb-9da9-685d2bfaf3bf","56","1","10","1","1","4","4","1","7871","Bipartisan"
"5/4/2021 7:07","5/4/2021 7:08","IP Address","172.58.56.0","100","96","5/4/2021 7:08","R_3M4jw1tH1QYTi36","35.14100647","-106.7109985","EN","YES","New Mexico","9","8","4","5","No","No","1978","Female","","Yes","","","","","","","","","","","","","","","","","0.482","11.57","12.166","9","3.877","11.296","12.088","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","5","Pink","","","","","","","","","","","","","609146b6-f5b1-0728-8bf9-166a783b9a6b","42","2","1","15","4","4","1","4","87532","Handcount"
"5/4/2021 7:03","5/4/2021 7:08","IP Address","71.12.47.104","100","323","5/4/2021 7:08","R_2EcoXfm3FXsJOYe","33.14520264","-97.06990051","EN","YES","Texas","9","10","5","5","No","Yes","1973","Male","","No","","","","","","","","","4.084","29.466","34.938","4","5.861","26.954","42.802","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","8","3","Red,Green","4","No, I did not vote because I chose not to","","","Some college, but no degree","Democrat","","Moderate","Latino or Hispanic","","$75,000-$99,999","No comment ","60914628-9d75-733b-64e4-963014654d4a","47","1","9","15","2","7","2","3","76210","RL_percentage"
"5/4/2021 7:06","5/4/2021 7:08","IP Address","173.88.248.229","100","176","5/4/2021 7:08","R_3kNgo7z8giyFW9S","41.14129639","-81.34449768","EN","YES","Ohio","10","9","4","4","No","Yes","1995","Male","","No","","","","","","","","","","","","","","","","","0","0","11.435","0","0","0","57.693","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","10","5","Red,Green","1","Yes, I voted","Joe Biden","","4-year college degree","Democrat","","Moderate Conservative","Black or African American (non-Hispanic)","","$20,000-$29,999","No comments.","609146c1-da4d-1f1d-9ff4-b923b1d34edd","26","1","4","4","1","6","1","2","44240","Handcount"
"5/4/2021 7:08","5/4/2021 7:09","IP Address","75.181.194.89","100","11","5/4/2021 7:09","R_3GBNJNUuHKIbrMm","35.05969238","-79.00579834","EN","YES","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6091476f-ab1c-f8f2-e8df-fd36fcf0b057","28","2","9","6","1","4","2","3","28304",""
"5/4/2021 7:08","5/4/2021 7:09","IP Address","69.131.203.124","100","13","5/4/2021 7:09","R_1LeAXBcUmDKDClo","42.84449768","-90.71089935","EN","NO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60914742-3d70-ef91-eeae-b08b1a5bda06","63","1","10","1","1","4","5","2","53813",""
"5/4/2021 6:33","5/4/2021 7:09","IP Address","75.162.14.154","100","2177","5/4/2021 7:09","R_3IYkp452KU7n24N","41.62440491","-93.66940308","EN","YES","Iowa","7","3","3","4","Yes","No","1962","Male","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.454","42.417","43.473","6","15.301","23.588","24.77","2","","","","","","","","","","","","","8","7","3","Red,Green","1","Yes, I voted","Donald Trump","","High school graduate (high school diploma or equivalent including GED)","Republican","","Moderate Conservative","Caucasian/White (non-Hispanic)","","$30,000-$39,999","","60913f26-bc9f-9752-2d56-c3303d290021","59","1","6","1","1","2","10","2","50529","Soup"
"5/4/2021 7:02","5/4/2021 7:09","IP Address","73.204.245.249","100","413","5/4/2021 7:09","R_2tGpCdx4bBNIvYW","25.99200439","-80.27020264","EN","YES","Florida","8","9","5","5","Yes","Yes","1997","Male","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","0.649","25.033","25.813","3","0.604","11.07","12.182","2","","","","","","","","","","","","","","","","","","","","","9","10","5","Red,Green","4","Yes, I voted","Joe Biden","","High school graduate (high school diploma or equivalent including GED)","Democrat","","Strong Liberal","Black or African American (non-Hispanic)","","$50,000-$74,999","Enjoyable ","60914608-ce4d-1e31-aef8-2180c625f973","23","1","10","2","1","2","1","3","33169","Loser"
"5/4/2021 7:08","5/4/2021 7:10","IP Address","76.124.99.126","100","120","5/4/2021 7:10","R_3DdT7OffZr9j0L9","39.63270569","-75.69979858","EN","YES","Delaware","8","7","3","2","No","Yes","1982","Male","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.552","7.384","8.756","4","3.812","6.396","10.032","2","","","","","","","","","","","","","8","8","4","Red,Green","5","Yes, I voted","Joe Biden","","4-year college degree","Democrat","","Moderate","Caucasian/White (non-Hispanic)","","$100,000-$149,999","Nope","6091471b-3f07-cd08-785d-7704a815b79b","38","1","19","1","1","6","2","3","19720","Soup"
"5/4/2021 7:07","5/4/2021 7:10","IP Address","174.110.29.221","100","160","5/4/2021 7:10","R_2wce8euMBjwz8eJ","35.02760315","-78.97090149","EN","YES","North Carolina","6","8","2","2","Yes","Yes","1996","Female","","Yes","3.392","10.501","11.081","6","3.671","9.716","11.486","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","8","2","Red,Green","5","No, I did not vote for reasons outside of my control","","","4-year college degree","Democrat","","Strong Liberal","Caucasian/White (non-Hispanic)","","$40,000-$49,999","","609146fd-3c06-bea4-4275-acf65a108b14","24","2","3","1","1","6","1","3","28348","Bipartisan"
"5/4/2021 7:08","5/4/2021 7:10","IP Address","107.77.218.217","100","129","5/4/2021 7:10","R_3PtyPZDcmhWSA7W","29.72120667","-95.36260223","EN","YES","Texas","1","1","1","1","Yes","No","1964","Male","","Yes","","","","","","","","","1.059","17.282","18.404","11","0.658","11.272","14.221","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","5","Blue","","","","","","","","","","","","","60914734-c2e5-e26d-846c-dea61a5f134f","56","1","8","1","1","2","10","3","78233","RL_percentage"
"5/4/2021 7:05","5/4/2021 7:10","IP Address","174.251.67.51","100","343","5/4/2021 7:10","R_1IEK8TJOK4CbCYE","37.75100708","-97.8219986","EN","YES","Maryland","10","10","3","4","Yes","Yes","1956","Female","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.667","14.488","15.562","2","10","9","1","Red,Green","1","Yes, I voted","Joe Biden","","High school graduate (high school diploma or equivalent including GED)","Independent","","Haven't thought much about it","Black or African American (non-Hispanic)","","$20,000-$29,999","None","60914680-0dbd-fd89-02fe-e020b6ed5c2b","64","2","3","2","1","2","4","3","21239","Control"
