"duration_sec","consent","state","dv_pre_state_conf","dv_pre_national_conf","trust_federal","trust_state","accuracy_2016","accuracy_2020","birthyear","gender","gender_text","parent","msg_time","intro_time","dv_post_state_conf","dv_post_national_conf","seceffect","attentioncheck","voting_impt","vote_2020","vote_who_2020","vote_who_2020_text","edu","party","party_text","libcon","race","race_text","income","political_party","treatment_group","dummy_treat","attention_pass","gender_female","parent_yes","race_hispanic","edu_4college","edu_hs","race_white","race_black","race_asian","age","income_clean","income_num","treatment_group_num","dv_state_treatment_diff","dv_national_treatment_diff","always_believer","never_believer"
134,"YES","Missouri",2,3,"1","1","Yes","No","1963","Male","","No",11.434,NA,1,1,"2","Blue","","","","","","","","","","","","7","Control",0,0,"0","0","0","0","0","0","0","0",58,NA,NA,3,-1,-2,"0","0"
229,"YES","California",2,5,"3","1","Yes","No","1983","Male","","No",12.182,14.186,7,8,"4","Red,Green","1","Yes, I voted","Donald Trump","","Some college, but no degree","Republican","","Moderate Conservative","Caucasian/White (non-Hispanic),Latino or Hispanic","","$50,000-$74,999","9","Bipartisan",1,1,"0","0","1","0","0","1","0","0",38,"$50,000-$74,999","6",2,5,3,"0","0"
118,"YES","Texas",7,5,"4","4","Yes","Yes","1980","Female","","Yes",11.06,13.679,5,5,"3","Black","","","","","","","","","","","","4","Loser",1,0,"1","1","0","0","0","0","0","0",41,NA,NA,6,-2,0,"1","0"
266,"YES","Kansas",8,8,"3","3","Yes","Yes","1993","Male","","No",19.793,37.894,10,10,"5","Red,Green","5","Yes, I voted","Joe Biden","","Some college, but no degree","Independent","","Haven't thought much about it","Caucasian/White (non-Hispanic)","","$30,000-$39,999","4","Handcount",1,1,"0","0","0","0","0","1","0","0",28,"$30,000-$39,999","4",4,2,2,"1","0"
153,"YES","Florida",8,9,"4","4","Yes","Yes","1989","Female","","No",11.718,17.411,10,9,"4","Red,Green","5","Yes, I voted","Joe Biden","","4-year college degree","Democrat","","Moderate Liberal","Black or African American (non-Hispanic)","","$100,000-$149,999","1","Local",1,1,"1","0","0","0","0","0","1","0",32,"$100,000-$149,999","8",5,2,0,"1","0"
108,"YES","New Mexico",5,5,"2","1","Yes","No","1991","Male","","No",10.892,12.952,5,5,"2","Red,Green","5","Yes, I voted","Donald Trump","","Postgraduate degree (MA, MBA, JD, PhD, etc.)","Republican","","Strong Conservative","Caucasian/White (non-Hispanic)","","$50,000-$74,999","10","Bipartisan",1,1,"0","0","0","0","0","1","0","0",30,"$50,000-$74,999","6",2,0,0,"0","0"
310,"YES","Louisiana",3,1,"1","2","Yes","No","1958","Female","","No",36.168,38.861,2,2,"1","Red,Green","5","Yes, I voted","Donald Trump","","2-year college degree","Other Party","none","Haven't thought much about it","Caucasian/White (non-Hispanic)","","$100,000-$149,999","7","RL_percentage",1,1,"1","0","0","0","0","1","0","0",63,"$100,000-$149,999","8",7,-1,1,"0","0"
239,"YES","Virginia",9,7,"3","3","No","Yes","1964","Female","","No",32.237,13.991,7,6,"3","Red,Green","1","Yes, I voted","Joe Biden","","4-year college degree","Independent","","Haven't thought much about it","Asian/Pacific Islander","","Prefer not to say","7","Local",1,1,"1","0","0","0","0","0","0","1",57,NA,NA,5,-2,-1,"0","0"
416,"YES","New Mexico",10,7,"1","1","Yes","Yes","1970","Male","","Yes",21.414,53.277,10,8,"3","Red,Green","1","Yes, I voted","Donald Trump","","4-year college degree","Independent","","Moderate Conservative","Caucasian/White (non-Hispanic)","","$40,000-$49,999","5","Handcount",1,1,"0","1","0","0","0","1","0","0",51,"$40,000-$49,999","5",4,0,1,"1","0"
235,"YES","Florida",3,1,"2","2","Yes","No","1998","Female","","No",11.531,13.392,4,3,"3","Red,Green","2","Yes, I voted","Donald Trump","","4-year college degree","Republican","","Moderate Conservative","Caucasian/White (non-Hispanic)","","$75,000-$99,999","9","Loser",1,1,"1","0","0","0","0","1","0","0",23,"$75,000-$99,999","7",6,1,2,"0","0"
143,"YES","North Carolina",9,8,"4","5","Yes","Yes","1975","Female","","Yes",23.913,10.894,9,8,"4","Blue","","","","","","","","","","","","2","Soup",1,0,"1","1","0","0","0","0","0","0",46,NA,NA,8,0,0,"1","0"
248,"YES","North Dakota",8,4,"3","4","Yes","No","1957","Male","","Yes",19.635,36.561,8,4,"3","Red,Green","1","Yes, I voted","Donald Trump","","Some college, but no degree","Republican","","Moderate","Caucasian/White (non-Hispanic)","","$75,000-$99,999","9","Soup",1,1,"0","1","0","0","0","1","0","0",64,"$75,000-$99,999","7",8,0,0,"0","0"
110,"YES","North Carolina",5,5,"3","","Yes","Yes","1999","Male","","No",9.365,NA,6,6,"3","Red,Green","4","Yes, I voted","Joe Biden","","High school graduate (high school diploma or equivalent including GED)","Independent","","Moderate","Black or African American (non-Hispanic)","","$20,000-$29,999","3","Control",0,1,"0","0","0","0","1","0","1","0",22,"$20,000-$29,999","3",3,1,1,"1","0"
187,"YES","Florida",7,9,"3","4","No","Yes","2000","Female","","No",11.712,12.162,8,7,"4","","","","","","","","","","","","","1","Bipartisan",1,0,"1","0","0","0","0","0","0","0",21,NA,NA,2,1,-2,"0","0"
267,"YES","Michigan",9,8,"4","5","No","Yes","1977","Female","","No",14.744,14.888,7,8,"4","Red,Green","2","Yes, I voted","Joe Biden","","High school graduate (high school diploma or equivalent including GED)","Democrat","","Moderate","Asian/Pacific Islander","","Less than $10,000","1","Loser",1,1,"1","0","0","0","1","0","0","1",44,"$0-$10,000","1",6,-2,0,"0","0"
133,"YES","South Carolina",10,10,"5","5","No","Yes","1995","Male","","No",11.183,11.081,10,10,"4","Red,Green","5","Yes, I voted","Joe Biden","","High school graduate (high school diploma or equivalent including GED)","Democrat","","Strong Liberal","Black or African American (non-Hispanic)","","$20,000-$29,999","1","RL_percentage",1,1,"0","0","0","0","1","0","1","0",26,"$20,000-$29,999","3",7,0,0,"0","0"
103,"YES","California",9,9,"4","5","Yes","Yes","2000","Female","","Yes",10.148,NA,9,9,"4","Red,Green","5","Yes, I voted","Joe Biden","","Postgraduate degree (MA, MBA, JD, PhD, etc.)","Democrat","","Strong Liberal","","","","2","Control",0,1,"1","1","0","0","0","0","0","0",21,NA,NA,3,0,0,"1","0"
163,"YES","Ohio",10,10,"2","2","Yes","Yes","1997","Other","Nonbinary ","No",11.191,11.409,10,10,"1","Red,Green","1","Yes, I voted","Joe Biden","","High school graduate (high school diploma or equivalent including GED)","Independent","","Strong Liberal","Caucasian/White (non-Hispanic)","","$50,000-$74,999","3","Handcount",1,1,"0","0","0","0","1","1","0","0",24,"$50,000-$74,999","6",4,0,0,"1","0"
124,"YES","California",7,6,"4","5","Yes","No","2001","Female","","No",11.451,12.087,8,8,"4","Red","","","","","","","","","","","","9","Handcount",1,0,"1","0","0","0","0","0","0","0",20,NA,NA,4,1,2,"0","0"
151,"YES","Texas",9,9,"3","3","Yes","Yes","1991","Male","","No",15.954,16.115,9,9,"4","Red,Green","4","Yes, I voted","Joe Biden","","2-year college degree","Independent","","Strong Liberal","Latino or Hispanic","","$50,000-$74,999","3","Soup",1,1,"0","0","1","0","0","0","0","0",30,"$50,000-$74,999","6",8,0,0,"1","0"
144,"YES","California",10,9,"4","5","Yes","Yes","1958","Female","","Yes",12.05,11.059,10,10,"4","Green","","","","","","","","","","","","1","Loser",1,0,"1","1","0","0","0","0","0","0",63,NA,NA,6,0,1,"1","0"
266,"YES","Washington",6,6,"4","4","Yes","Yes","1984","Female","","No",9.383,NA,7,6,"5","Red,Green","1","Yes, I voted","Joe Biden","","2-year college degree","Democrat","","Strong Liberal","Other","Prefer not to answer ","$30,000-$39,999","1","Control",0,1,"1","0","0","0","0","0","0","0",37,"$30,000-$39,999","4",3,1,0,"1","0"
218,"YES","Montana",4,1,"2","3","Yes","No","1963","Female","","Yes",11.612,22.982,5,2,"1","Red,Green","1","Yes, I voted","Donald Trump","","Some college, but no degree","Independent","","Moderate Conservative","Caucasian/White (non-Hispanic)","","$50,000-$74,999","5","RL_percentage",1,1,"1","1","0","0","0","1","0","0",58,"$50,000-$74,999","6",7,1,1,"0","0"
204,"YES","Florida",8,9,"4","4","Yes","Yes","1971","Male","","Yes",21.192,33.635,7,8,"4","White","","","","","","","","","","","","6","Bipartisan",1,0,"0","1","0","0","0","0","0","0",50,NA,NA,2,-1,-1,"1","0"
169,"YES","Washington",8,3,"4","2","Yes","Yes","2000","Male","","No",10.602,15.297,3,8,"2","Red,Green","4","No, I did not vote for reasons outside of my control","","","Did not graduate from high school","Independent","","Moderate Liberal","Black or African American (non-Hispanic)","","$20,000-$29,999","10","Local",1,1,"0","0","0","0","0","0","1","0",21,"$20,000-$29,999","3",5,-5,5,"1","0"
162,"YES","Washington",8,9,"4","4","Yes","Yes","1973","Female","","Yes",11.377,11.285,8,8,"4","Red,Green","4","Yes, I voted","Joe Biden","","4-year college degree","Democrat","","Moderate Liberal","Caucasian/White (non-Hispanic)","","$100,000-$149,999","1","Loser",1,1,"1","1","0","0","0","1","0","0",48,"$100,000-$149,999","8",6,0,-1,"1","0"
171,"YES","California",9,9,"2","4","Yes","Yes","1999","Female","","No",7.046,8.824,10,10,"4","Red,Green","5","Yes, I voted","Joe Biden","","Some college, but no degree","Democrat","","Strong Liberal","Latino or Hispanic","","$50,000-$74,999","1","Soup",1,1,"1","0","1","0","0","0","0","0",22,"$50,000-$74,999","6",8,1,1,"1","0"
158,"YES","California",6,6,"1","1","No","Yes","1981","Female","","No",12.141,17.288,4,4,"2","Red,Green","3","Yes, I voted","Joe Biden","","Some college, but no degree","Republican","","Moderate Liberal","Asian/Pacific Islander","","$40,000-$49,999","9","Handcount",1,1,"1","0","0","0","0","0","0","1",40,"$40,000-$49,999","5",4,-2,-2,"0","0"
352,"YES","Georgia",4,3,"2","2","No","Yes","1999","Male","","No",11.308,15.44,3,3,"2","Red,Green","2","Yes, I voted","Joe Biden","","Some college, but no degree","Democrat","","Strong Liberal","Black or African American (non-Hispanic)","","$50,000-$74,999","1","RL_percentage",1,1,"0","0","0","0","0","0","1","0",22,"$50,000-$74,999","6",7,-1,0,"0","0"
106,"YES","Utah",5,5,"3","3","Yes","Yes","1980","Female","","Yes",11.203,10.952,5,5,"3","Red","","","","","","","","","","","","7","Local",1,0,"1","1","0","0","0","0","0","0",41,NA,NA,5,0,0,"1","0"
261,"YES","Nevada",9,10,"3","3","Yes","Yes","1984","Female","","Yes",13.69,26.007,10,10,"3","Pink","","","","","","","","","","","","1","Soup",1,0,"1","1","0","0","0","0","0","0",37,NA,NA,8,1,0,"1","0"
204,"YES","Arizona",4,4,"2","2","No","No","1997","Female","","No",16.688,55.152,6,6,"3","Blue","","","","","","","","","","","","3","Bipartisan",1,0,"1","0","0","0","0","0","0","0",24,NA,NA,2,2,2,"0","1"
82,"YES","Colorado",10,10,"5","5","Yes","Yes","1976","Female","","Yes",20.987,NA,9,10,"5","Black","","","","","","","","","","","","1","Control",0,0,"1","1","0","0","0","0","0","0",45,NA,NA,3,-1,0,"1","0"
311,"YES","Illinois",4,6,"2","2","Yes","Yes","2001","Female","","No",14.639,32.148,7,7,"3","Red,Green","2","No, I did not vote for reasons outside of my control","","","Some college, but no degree","Independent","","Moderate Liberal","Asian/Pacific Islander,Other","North African","Prefer not to say","3","Handcount",1,1,"1","0","0","0","0","0","0","1",20,NA,NA,4,3,1,"1","0"
317,"YES","Utah",4,7,"2","3","Yes","Yes","1960","Female","","Yes",24.369,36.233,7,8,"3","Red,Green","3","No, I did not vote because I chose not to","","","High school graduate (high school diploma or equivalent including GED)","Independent","","Haven't thought much about it","Native American or Aleut","","Less than $10,000","7","Loser",1,1,"1","1","0","0","1","0","0","0",61,"$0-$10,000","1",6,3,1,"1","0"
245,"YES","Virginia",8,8,"2","3","No","No","1987","Male","","No",11.208,13.075,9,8,"1","Red,Green","5","Yes, I voted","Other","Private","4-year college degree","Independent","","Moderate Liberal","Caucasian/White (non-Hispanic)","","$40,000-$49,999","3","Bipartisan",1,1,"0","0","0","0","0","1","0","0",34,"$40,000-$49,999","5",2,1,0,"0","1"
294,"YES","Illinois",10,10,"3","4","No","Yes","1956","Male","","Yes",13.361,28.898,10,10,"5","Red,Green","5","Yes, I voted","Joe Biden","","High school graduate (high school diploma or equivalent including GED)","Democrat","","Moderate","Caucasian/White (non-Hispanic)","","$20,000-$29,999","1","Local",1,1,"0","1","0","0","1","1","0","0",65,"$20,000-$29,999","3",5,0,0,"0","0"
144,"YES","South Carolina",10,8,"3","4","Yes","Yes","1974","Male","","Yes",23.743,12.531,10,8,"2","Black","","","","","","","","","","","","5","RL_percentage",1,0,"0","1","0","0","0","0","0","0",47,NA,NA,7,0,0,"1","0"
269,"YES","California",9,8,"4","5","Yes","Yes","1994","Female","","Yes",12.889,NA,10,9,"4","Red,Green","1","Yes, I voted","Joe Biden","","4-year college degree","Democrat","","Strong Conservative","Caucasian/White (non-Hispanic)","","$150,000 or more","1","Control",0,1,"1","1","0","0","0","1","0","0",27,"$150,000","9",3,1,1,"1","0"
286,"YES","Alabama",10,8,"4","4","Yes","Yes","1987","Female","","Yes",18.274,14.895,9,9,"4","Black","","","","","","","","","","","","1","Handcount",1,0,"1","1","0","0","0","0","0","0",34,NA,NA,4,-1,1,"1","0"
301,"YES","Maryland",10,10,"4","5","No","Yes","1999","Female","","No",16.23,11.922,10,10,"5","Red,Green","5","Yes, I voted","Joe Biden","","High school graduate (high school diploma or equivalent including GED)","Democrat","","Strong Conservative","Black or African American (non-Hispanic)","","$20,000-$29,999","1","Loser",1,1,"1","0","0","0","1","0","1","0",22,"$20,000-$29,999","3",6,0,0,"0","0"
2967,"YES","Florida",8,8,"3","3","No","Yes","1958","Male","","Yes",975.217,64.448,9,9,"4","Red,Green","5","Yes, I voted","Joe Biden","","High school graduate (high school diploma or equivalent including GED)","Democrat","","Moderate","Caucasian/White (non-Hispanic)","","$30,000-$39,999","4","Handcount",1,1,"0","1","0","0","1","1","0","0",63,"$30,000-$39,999","4",4,1,1,"0","0"
455,"YES","Florida",3,2,"2","2","No","No","1964","Male","","No",22.081,62.261,2,2,"2","Red,Green","1","Yes, I voted","Donald Trump","","High school graduate (high school diploma or equivalent including GED)","Republican","","Moderate Conservative","Caucasian/White (non-Hispanic)","","$20,000-$29,999","10","Local",1,1,"0","0","0","0","1","1","0","0",57,"$20,000-$29,999","3",5,-1,0,"0","1"
144,"YES","Washington",8,10,"4","4","Yes","Yes","1980","Male","","Yes",40.294,14.395,10,10,"5","Red,Green","1","Yes, I voted","Joe Biden","","4-year college degree","Independent","","Moderate","Caucasian/White (non-Hispanic)","","$100,000-$149,999","3","Bipartisan",1,1,"0","1","0","0","0","1","0","0",41,"$100,000-$149,999","8",2,2,0,"1","0"
326,"YES","Tennessee",10,9,"3","3","Yes","Yes","1980","Male","","No",29.201,35.871,9,9,"4","Red,Green","1","No, I did not vote for reasons outside of my control","","","Some college, but no degree","Independent","","Moderate Liberal","Caucasian/White (non-Hispanic)","","$30,000-$39,999","3","Soup",1,1,"0","0","0","0","0","1","0","0",41,"$30,000-$39,999","4",8,-1,0,"1","0"
203,"YES","New York",10,10,"5","5","Yes","Yes","1990","Male","","Yes",12.767,18.021,10,10,"5","White","","","","","","","","","","","","10","Bipartisan",1,0,"0","1","0","0","0","0","0","0",31,NA,NA,2,0,0,"1","0"
1299,"YES","New Jersey",10,10,"4","4","Yes","Yes","1992","Female","","No",29.579,36.554,10,9,"4","Red,Green","1","Yes, I voted","Joe Biden","","2-year college degree","Democrat","","Strong Liberal","Black or African American (non-Hispanic)","","$30,000-$39,999","1","RL_percentage",1,1,"1","0","0","0","0","0","1","0",29,"$30,000-$39,999","4",7,0,-1,"1","0"
121,"YES","California",8,9,"5","4","Yes","Yes","1973","Male","","Yes",13.392,22.162,10,10,"5","Black","","","","","","","","","","","","10","RL_percentage",1,0,"0","1","0","0","0","0","0","0",48,NA,NA,7,2,1,"1","0"
308,"YES","Ohio",10,10,"5","5","Yes","Yes","1980","Male","","Yes",21.308,31.82,10,10,"5","Red,Green","5","Yes, I voted","Joe Biden","","4-year college degree","Democrat","","Moderate","Caucasian/White (non-Hispanic)","","$100,000-$149,999","1","Loser",1,1,"0","1","0","0","0","1","0","0",41,"$100,000-$149,999","8",6,0,0,"1","0"
197,"YES","Georgia",4,4,"3","3","Yes","No","2001","Female","","No",14.14,12.026,4,4,"3","Red,Green","5","Yes, I voted","Donald Trump","","Some college, but no degree","Republican","","Strong Conservative","Caucasian/White (non-Hispanic)","","$40,000-$49,999","10","RL_percentage",1,1,"1","0","0","0","0","1","0","0",20,"$40,000-$49,999","5",7,0,0,"0","0"
216,"YES","California",4,4,"2","1","Yes","No","1965","Female","","No",11.333,20.253,4,4,"1","Red,Green","1","Yes, I voted","Donald Trump","","4-year college degree","Independent","","Strong Conservative","Other","Indian ocean islander","Prefer not to say","5","Handcount",1,1,"1","0","0","0","0","0","0","0",56,NA,NA,4,0,0,"0","0"
467,"YES","South Dakota",7,10,"2","5","Yes","No","1984","Male","","Yes",43.131,NA,7,10,"3","Red,Green","4","No, I did not vote because I chose not to","","","High school graduate (high school diploma or equivalent including GED)","Republican","","Strong Conservative","Caucasian/White (non-Hispanic)","","$50,000-$74,999","10","Control",0,1,"0","1","0","0","1","1","0","0",37,"$50,000-$74,999","6",3,0,0,"0","0"
152,"YES","Florida",10,10,"5","5","Yes","Yes","1982","Male","","Yes",7.744,11.712,10,10,"5","White","","","","","","","","","","","","1","Soup",1,0,"0","1","0","0","0","0","0","0",39,NA,NA,8,0,0,"1","0"
79,"YES","Florida",8,3,"2","2","No","Yes","2001","Female","","No",7.059,9.355,3,3,"2","Pink","","","","","","","","","","","","4","Soup",1,0,"1","0","0","0","0","0","0","0",20,NA,NA,8,-5,0,"0","0"
105,"YES","Illinois",7,2,"2","4","Yes","Yes","1973","Male","","No",27.52,20.29,8,8,"4","Black","","","","","","","","","","","","5","Local",1,0,"0","0","0","0","0","0","0","0",48,NA,NA,5,1,6,"1","0"
390,"YES","Georgia",8,7,"4","4","No","No","1972","Male","","Yes",54.917,13.879,8,8,"1","Red,Green","4","Yes, I voted","Donald Trump","","High school graduate (high school diploma or equivalent including GED)","Democrat","","Moderate Conservative","Black or African American (non-Hispanic)","","$50,000-$74,999","2","Local",1,1,"0","1","0","0","1","0","1","0",49,"$50,000-$74,999","6",5,0,1,"0","1"
172,"YES","Florida",6,3,"2","3","Yes","No","1986","Male","","Yes",13.423,16.16,4,3,"1","Blue","","","","","","","","","","","","10","Handcount",1,0,"0","1","0","0","0","0","0","0",35,NA,NA,4,-2,0,"0","0"
313,"YES","Oregon",8,6,"2","3","Yes","Yes","1974","Male","","No",10.291,NA,8,6,"1","Red,Green","4","Yes, I voted","Jo Jorgensen","","Some college, but no degree","Other Party","Libertarian","Moderate Liberal","Caucasian/White (non-Hispanic)","","$100,000-$149,999","6","Control",0,1,"0","0","0","0","0","1","0","0",47,"$100,000-$149,999","8",3,0,0,"1","0"
253,"YES","New Mexico",6,5,"4","3","Yes","Yes","1990","Male","","No",100.499,12.866,6,6,"4","Black,Green,Blue","","","","","","","","","","","","1","Loser",1,0,"0","0","0","0","0","0","0","0",31,NA,NA,6,0,1,"1","0"
265,"YES","Florida",10,6,"3","3","Yes","Yes","2000","Female","","Yes",17.994,11.911,8,7,"4","Red,Green","4","Yes, I voted","Joe Biden","","Some college, but no degree","Democrat","","Moderate","Latino or Hispanic","","$50,000-$74,999","1","Handcount",1,1,"1","1","1","0","0","0","0","0",21,"$50,000-$74,999","6",4,-2,1,"1","0"
197,"YES","Maine",7,7,"5","2","Yes","Yes","1989","Male","","Yes",11.584,13.453,7,6,"4","Red,Green","4","No, I did not vote for reasons outside of my control","","","High school graduate (high school diploma or equivalent including GED)","Republican","","Moderate","Asian/Pacific Islander","","$10,000-$19,999","9","Bipartisan",1,1,"0","1","0","0","1","0","0","1",32,"$10,000-$19,999","2",2,0,-1,"1","0"
179,"YES","Maryland",9,9,"3","3","Yes","Yes","1967","Male","","No",13.143,15.296,9,9,"5","Red,Green","5","Yes, I voted","Joe Biden","","4-year college degree","Independent","","Moderate","Caucasian/White (non-Hispanic)","","$100,000-$149,999","4","Loser",1,1,"0","0","0","0","0","1","0","0",54,"$100,000-$149,999","8",6,0,0,"1","0"
